filename,caption
image_921.jpg,Lodge Evanston / ISA - Interface Studio Architects - Exterior Photography
image_922.jpg,Lodge Evanston / ISA - Interface Studio Architects - Exterior Photography
image_923.jpg,"Sagarana House / Estudio Pedro Haruf + Cristiane Salles Arquitetura & Design - Interior Photography, Facade"
image_924.jpg,Sagarana House / Estudio Pedro Haruf + Cristiane Salles Arquitetura & Design - Interior Photography
image_925.jpg,Nation Office Building Intervention / TANK Architectes - Interior Photography
image_926.jpg,"Nation Office Building Intervention / TANK Architectes - Exterior Photography, Facade, Balcony, Concrete"
image_927.jpg,Flood Affected School at Kelthan Village / unTAG - Exterior Photography
image_928.jpg,Flood Affected School at Kelthan Village / unTAG - Exterior Photography
image_929.jpg,Natimby Lodge / Paul Elliott Architects - Exterior Photography
image_930.jpg,"Natimby Lodge / Paul Elliott Architects - Interior Photography, Living Room, Wood, Door, Beam"
image_931.jpg,M.I.N.E. Digital Practices and Multi-Use Space / Guillaume Ramillien Architecture - Exterior Photography
image_932.jpg,"M.I.N.E. Digital Practices and Multi-Use Space / Guillaume Ramillien Architecture - Exterior Photography, Concrete"
image_933.jpg,"Quinta de Velude / Correia/Ragazzi Arquitectos - Exterior Photography, Garden"
image_934.jpg,"Quinta de Velude / Correia/Ragazzi Arquitectos - Interior Photography, Living Room, Wood, Door, Chair, Beam"
image_935.jpg,VVVhisper House / Atelier Bertiga - Exterior Photography
image_936.jpg,"VVVhisper House / Atelier Bertiga - Exterior Photography, Courtyard"
image_937.jpg,"Chaoreum Hair Salon / HAhi Studio - Interior Photography, Kitchen, Wood, Glass, Chair"
image_938.jpg,"Chaoreum Hair Salon / HAhi Studio - Interior Photography, Chair, Glass"
image_939.jpg,"House in Akiyoshidai / OHArchitecture - Interior Photography, Kitchen, Wood, Concrete"
image_940.jpg,"House in Akiyoshidai / OHArchitecture - Interior Photography, Wood"
image_941.jpg,"North Shore Residence / HEID Architects - Interior Photography, Living Room, Sofa, Wood, Table, Lighting, Chair"
image_942.jpg,"North Shore Residence / HEID Architects - Exterior Photography, Garden"
image_943.jpg,"Falkland Road / Studio 163 - Exterior Photography, Brick, Concrete"
image_944.jpg,"Falkland Road / Studio 163 - Interior Photography, Kitchen, Wood, Countertop, Glass"
image_945.jpg,Villejuif Gustave Roussy Station / Dominique Perrault Architecture - Interior Photography
image_946.jpg,Villejuif Gustave Roussy Station / Dominique Perrault Architecture - Drawings
image_947.jpg,"Vedic Vidya Kendra Retreat Center / Shanmugam Associates - Exterior Photography, Glass, Courtyard"
image_948.jpg,"Vedic Vidya Kendra Retreat Center / Shanmugam Associates - Exterior Photography, Courtyard, Balcony"
image_949.jpg,"RiverRidge Cafe / KKOL STUDIO - Interior Photography, Wood, Chair"
image_950.jpg,"RiverRidge Cafe / KKOL STUDIO - Interior Photography, Wood, Chair"
image_951.jpg,"Frondal House / Taller MRD - Exterior Photography, Wood, Patio, Courtyard"
image_952.jpg,"Frondal House / Taller MRD - Exterior Photography, Wood"
image_953.jpg,United-in-Diversity Campus / Willis Kusuma Architects - Exterior Photography
image_954.jpg,United-in-Diversity Campus / Willis Kusuma Architects - Exterior Photography
image_955.jpg,ISHIDA TOKYO Regional Headquarters / Nikken Sekkei - Exterior Photography
image_956.jpg,"ISHIDA TOKYO Regional Headquarters / Nikken Sekkei - Interior Photography, Stairs, Wood, Glass"
image_957.jpg,"Tomac Winery / Dva Arhitekta - Interior Photography, Wood"
image_958.jpg,Tomac Winery / Dva Arhitekta - Exterior Photography
image_959.jpg,"White House / DADA Partners - Exterior Photography, Balcony"
image_960.jpg,"White House / DADA Partners - Exterior Photography, Door, Courtyard"
image_961.jpg,Mian R&D Renovation / Idee architects - Exterior Photography
image_962.jpg,"Mian R&D Renovation / Idee architects - Interior Photography, Concrete"
image_963.jpg,"Lapatoo House / Fabian Tan Architect - Interior Photography, Wood, Lighting, Chair"
image_964.jpg,"Lapatoo House / Fabian Tan Architect - Exterior Photography, Balcony"
image_965.jpg,Fyrtornet High-Rise Building / Wingårdhs - Interior Photography
image_966.jpg,"Fyrtornet High-Rise Building / Wingårdhs - Exterior Photography, Facade"
image_967.jpg,"Charras Centre Market Hall Public Car Park and Esplanade / croixmariebourdon architectes associés - Exterior Photography, Facade"
image_968.jpg,"Charras Centre Market Hall Public Car Park and Esplanade / croixmariebourdon architectes associés - Exterior Photography, Facade"
image_969.jpg,Tan Mok Won Mixed Use Space/ USER + NAUxLab - Exterior Photography
image_970.jpg,Tan Mok Won Mixed Use Space/ USER + NAUxLab - Exterior Photography
image_971.jpg,"Hotel Nazuna Kyoto Higashihonganji / STUDIO ALUC - Interior Photography, Living Room, Lighting, Bedroom"
image_972.jpg,"Hotel Nazuna Kyoto Higashihonganji / STUDIO ALUC - Interior Photography, Lighting"
image_973.jpg,Louis-Saint-Laurent School / STGM Architectes + Ateliers Architecture - Exterior Photography
image_974.jpg,"Louis-Saint-Laurent School / STGM Architectes + Ateliers Architecture - Interior Photography, Shelving, Chair"
image_975.jpg,Jean Moulin Building / AZC Architects - Exterior Photography
image_976.jpg,Jean Moulin Building / AZC Architects - Exterior Photography
image_977.jpg,"Le Potager Extraordinaire Center / Guinée et Potin Architects - Exterior Photography, Wood"
image_978.jpg,Le Potager Extraordinaire Center / Guinée et Potin Architects - Exterior Photography
image_979.jpg,"Drishti / Hiren Patel Architects - Exterior Photography, Garden"
image_980.jpg,Drishti / Hiren Patel Architects - Exterior Photography
image_981.jpg,Seolhaeone ClubHouse / JOHO Architecture - Exterior Photography
image_982.jpg,Seolhaeone ClubHouse / JOHO Architecture - Interior Photography
image_983.jpg,"CEDFOB Innovation Pavillon and Research Center / STGM Architectes - Exterior Photography, Facade"
image_984.jpg,CEDFOB Innovation Pavillon and Research Center / STGM Architectes - Exterior Photography
image_985.jpg,"Backyard House / super future collective + studio sufuco - Interior Photography, Balcony"
image_986.jpg,"Backyard House / super future collective + studio sufuco - Exterior Photography, Glass"
image_987.jpg,"Lost Villa · Ginkgo Valley Design Hotel / Moguang Studio - Interior Photography, Wood"
image_988.jpg,"Lost Villa · Ginkgo Valley Design Hotel / Moguang Studio - Interior Photography, Wood, Glass"
image_989.jpg,"Palco House / Cecchi Millan - Exterior Photography, Door, Windows, Facade, Stairs"
image_990.jpg,"Palco House / Cecchi Millan - Interior Photography, Table, Countertop, Windows, Chair, Beam"
image_991.jpg,Kaijonharju Daycare Center  / MUUAN - Exterior Photography
image_992.jpg,Kaijonharju Daycare Center  / MUUAN - Exterior Photography
image_993.jpg,"The Old Byre Home / Gianni Botsford Architects - Exterior Photography, Concrete"
image_994.jpg,The Old Byre Home / Gianni Botsford Architects - Exterior Photography
image_995.jpg,AlMusalla at the Islamic Arts Biennale / East Architecture Studio - Interior Photography
image_996.jpg,AlMusalla at the Islamic Arts Biennale / East Architecture Studio - Exterior Photography
image_997.jpg,"Scenography for the 2025 Islamic Arts Biennale / OMA - Interior Photography, Living Room"
image_998.jpg,Scenography for the 2025 Islamic Arts Biennale / OMA - Interior Photography
